"","X","ref","article_id","study_id","participant_id","efN_id","dv_var","pct_female","age_mean","age_sd","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi","yi_orig","og_participant_id","og_efN_id","apa_ref","study_num","dv_var_cap","apa_ref_display","study_display","slab_labels"
"123",126,"malle2024_s2.2",16,27,44,126,"wrong",49.6402877697842,34.9496402877698,11.3260785012949,"binary","wrong","meane","action",51,"harm","implied","robot","mechanical",NA,NA,-0.0445679559117012,"blame",71,NA,NA,68,NA,NA,47,21,51,20,-0.0719308859383038,0.0421000115726106,NA,44,39,"Malle et al., (2024)","Study 2.2","Wrong"," ","Study 2.2","   Study 2.2"
"124",127,"malle2024_s2.2",16,27,45,127,"wrong",51.2544802867383,34.2867383512545,12.0954032727551,"binary","wrong","sidee","inaction",51,"harm","implied","robot","mechanical",NA,NA,0.138623300698435,"blame",139,NA,NA,140,NA,NA,101,39,110,29,-0.210401256401063,0.0240482840759763,NA,45,39,"Malle et al., (2024)","Study 2.2","Wrong"," "," ","    "
"125",128,"malle2024_s2.2",16,27,46,128,"wrong",48.5714285714286,36.2142857142857,13.2370668327635,"binary","wrong","sidee","action",51,"harm","implied","robot","mechanical",NA,NA,0.0197286333790027,"blame",69,NA,NA,71,NA,NA,62,9,60,9,0.0180779767980757,0.077516152861853,NA,46,39,"Malle et al., (2024)","Study 2.2","Wrong"," "," ","    "
"126",129,"malle2024_s2.2",16,27,47,129,"wrong",46.7153284671533,32.5328467153285,10.7887816837203,"binary","wrong",NA,"action",51,"harm","implied","robot","mechanical",NA,NA,-0.070282642001253,"blame",68,NA,NA,69,NA,NA,68,1,64,4,0.797728244627109,0.389173921361516,NA,47,39,"Malle et al., (2024)","Study 2.2","Wrong"," "," ","    "
"127",130,"malle2024_s2.3",16,28,48,130,"wrong",47.7124183006536,35.1730769230769,11.5943053104856,"binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,0.000132721741489445,"blame",77,NA,NA,80,NA,NA,63,17,57,20,0.144780284541354,0.0432358985690055,NA,48,40,"Malle et al., (2024)","Study 2.3","Wrong"," ","Study 2.3","   Study 2.3"
"128",131,"malle2024_s2.3",16,28,49,131,"wrong",48,33.1509433962264,11.4456270387347,"binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,0.182246859244036,"blame",239,NA,NA,239,NA,NA,179,60,192,47,-0.173286270188857,0.0148146326669605,NA,49,40,"Malle et al., (2024)","Study 2.3","Wrong"," "," ","    "
"129",132,"malle2024_s2.3",16,28,50,132,"wrong",51.2903225806452,32.5192307692308,10.6499225749921,"binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,-0.0938091911831447,"blame",152,NA,NA,160,NA,NA,127,33,119,33,0.035871439052208,0.0233697627303514,NA,50,40,"Malle et al., (2024)","Study 2.3","Wrong"," "," ","    "
"130",133,"malle2024_s2.4",16,29,51,133,"wrong",52.1739130434783,33.51875,11.7724611358445,"binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,-0.167117317582304,"blame",80,NA,NA,81,NA,NA,34,47,32,48,0.0450314586193227,0.0312388489773368,NA,51,41,"Malle et al., (2024)","Study 2.4","Wrong"," ","Study 2.4","   Study 2.4"
"131",134,"malle2024_s2.4",16,29,52,134,"wrong",51.3227513227513,33.5846560846561,11.2584528816016,"binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,0.230480419317199,"blame",190,NA,NA,188,NA,NA,155,33,164,26,-0.162560611809695,0.0247164139530545,NA,52,41,"Malle et al., (2024)","Study 2.4","Wrong"," "," ","    "
"132",135,"malle2024_s2.4",16,29,53,135,"wrong",53.4883720930233,33.4511627906977,11.2085659018529,"binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,-0.385034319485579,"blame",108,NA,NA,107,NA,NA,77,30,75,33,0.067056748679063,0.027343560988153,NA,53,41,"Malle et al., (2024)","Study 2.4","Wrong"," "," ","    "
"133",136,"malle2024_s4.1",16,30,54,136,"wrong",57.5989782886335,34.1647361647362,10.8711356311552,"binary","wrong",NA,NA,54,"harm","implied","robot","mechanical",NA,NA,-0.0139714428519905,"blame",330,NA,NA,453,NA,NA,359,94,259,71,0.0252946508112949,0.00953513114237983,NA,54,42,"Malle et al., (2024)","Study 4.1","Wrong"," ","Study 4.1","   Study 4.1"
"134",137,"malle2024_s4.3",16,31,55,137,"wrong",45.224171539961,34.4117647058824,10.8869462228155,"binary","wrong",NA,NA,67,"harm","implied","robot","mechanical",NA,NA,0.174333817765717,"blame",213,NA,NA,300,NA,NA,205,95,148,65,-0.0296019049236349,0.0114125354529477,NA,55,43,"Malle et al., (2024)","Study 4.3","Wrong"," ","Study 4.3","   Study 4.3"
"135",138,"maninger2022_s2",17,32,56,138,"wrong",41.5,35.8,NA,"continuous","wrong","meane","action",44.5,"harm","notImplied","AI","AI",NA,NA,1.20167212447471,"blame",145,4.11724137931034,1.01038667155384,91,3.59340659340659,1.22000020016412,NA,NA,NA,NA,-0.476520727236617,0.0183666474662975,NA,56,44,"Maninger et al., (2022)","Study 2","Wrong","Maninger et al., (2022)","Study 2","Maninger et al., (2022) Study 2"
"136",139,"maninger2022_s2",17,32,56,139,"wrong",41.5,35.8,NA,"continuous","wrong","meane","action",44.5,"harm","notImplied","robot","mechanical",NA,NA,1.82526628970727,"blame",145,4.11724137931034,1.01038667155384,44,4.06818181818182,0.974028490885704,NA,NA,NA,NA,-0.0487580010250774,0.0296301137177174,NA,56,44,"Maninger et al., (2022)","Study 2","Wrong"," "," ","    "
"137",140,"maninger2022_s2",17,32,56,140,"wrong",41.5,35.8,NA,"continuous","wrong",NA,"action",44.5,"notharm","notImplied","AI","AI",NA,NA,1.08625822203923,"blame",725,3.39862068965517,1.31281329893425,407,3.42506142506143,1.37129651127443,NA,NA,NA,NA,0.0198056865596079,0.00383648606385305,NA,56,44,"Maninger et al., (2022)","Study 2","Wrong"," "," ","    "
"138",141,"maninger2022_s2",17,32,56,141,"wrong",41.5,35.8,NA,"continuous","wrong",NA,"action",44.5,"notharm","notImplied","robot","mechanical",NA,NA,1.01364212619672,"blame",725,3.39862068965517,1.31281329893425,226,3.07079646017699,1.37738440795455,NA,NA,NA,NA,-0.246584970756451,0.00583605763785744,NA,56,44,"Maninger et al., (2022)","Study 2","Wrong"," "," ","    "
"139",142,"mayer2023_s1",18,33,57,142,"justifiable",73.9,27,11,"continuous","justifiable","sidee","action",52.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,187,3.63881461675579,0.702135571601568,173,3.1847302504817,0.64729677240557,NA,NA,NA,NA,-0.66997349454213,0.0117513632972928,NA,57,45,"Mayer et al., (2023)","Study 1","Justifiable","Mayer et al., (2023)","Study 1","Mayer et al., (2023) Study 1"
"140",143,"mayer2023_s2",18,34,58,143,"justifiable",42,45,15,"continuous","justifiable","sidee","action",50.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,248,3.38625672043011,0.808446275315566,507,2.98454963839579,0.863319776411495,NA,NA,NA,NA,-0.474519148851665,0.0061537628129674,NA,58,46,"Mayer et al., (2023)","Study 2","Justifiable"," ","Study 2","   Study 2"
"141",145,"shank2019_s1",20,36,60,145,"justified + permissible",NA,NA,NA,"continuous",NA,NA,"action",44,"notharm","notImplied","AI","AI",NA,NA,NA,NA,58,1.91,0.96,58,2.16,1.04,NA,NA,NA,NA,0.248152600575934,0.0347481884188474,0.248152600575934,60,48,"Shank et al., (2019)","Study 1","Justified + Permissible","Shank et al., (2019)","Study 1","Shank et al., (2019) Study 1"
"142",146,"soares2023_s1",21,37,61,146,"acceptable",67.953667953668,38.1734317343173,13.5792391523737,"continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.387680691023212,"blame",136,4.40441176470588,1.86737556567177,134,4.61194029850746,1.78089462928593,NA,NA,NA,NA,0.113397546214017,0.0148394407130558,NA,61,49,"Soares et al., (2023)","Study 1","Acceptable","Soares et al., (2023)","Study 1","Soares et al., (2023) Study 1"
"143",147,"soares2023_s1",21,37,61,147,"acceptable",67.953667953668,38.1734317343173,13.5792391523737,"continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.0165967927125349,"responsible",136,4.40441176470588,1.86737556567177,134,4.61194029850746,1.78089462928593,NA,NA,NA,NA,0.113397546214017,0.0148394407130558,NA,61,49,"Soares et al., (2023)","Study 1","Acceptable"," "," ","    "
"144",148,"soares2023_s1",21,37,62,148,"acceptable",71.900826446281,39.3162055335968,14.8709666476982,"continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.299696587983899,"blame",122,4.64754098360656,1.70037492777348,130,4.66153846153846,1.78518383807342,NA,NA,NA,NA,0.00799898365013869,0.0158891559556471,NA,62,49,"Soares et al., (2023)","Study 1","Acceptable"," "," ","    "
"145",149,"soares2023_s1",21,37,62,149,"acceptable",71.900826446281,39.3162055335968,14.8709666476982,"continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.0167275868034387,"responsible",122,4.64754098360656,1.70037492777348,130,4.66153846153846,1.78518383807342,NA,NA,NA,NA,0.00799898365013869,0.0158891559556471,NA,62,49,"Soares et al., (2023)","Study 1","Acceptable"," "," ","    "
"146",150,"soares2023_s1",21,37,61,150,"right",67.953667953668,38.1734317343173,13.5792391523737,"continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.387680691023212,"blame",137,4.87591240875912,1.69967667978377,134,4.61194029850746,1.89542562824248,NA,NA,NA,NA,-0.146313095914495,0.0148014539132862,NA,61,50,"Soares et al., (2023)","Study 1","Right"," "," ","    "
"147",151,"soares2023_s1",21,37,61,151,"right",67.953667953668,38.1734317343173,13.5792391523737,"continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.0165967927125349,"responsible",137,4.87591240875912,1.69967667978377,134,4.61194029850746,1.89542562824248,NA,NA,NA,NA,-0.146313095914495,0.0148014539132862,NA,61,50,"Soares et al., (2023)","Study 1","Right"," "," ","    "
"148",152,"soares2023_s1",21,37,62,152,"right",71.900826446281,39.3162055335968,14.8709666476982,"continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.299696587983899,"blame",122,4.92622950819672,1.57547333979707,130,4.86153846153846,1.62706682468718,NA,NA,NA,NA,-0.0402525272715393,0.0158922438171794,NA,62,50,"Soares et al., (2023)","Study 1","Right"," "," ","    "
"149",153,"soares2023_s1",21,37,62,153,"right",71.900826446281,39.3162055335968,14.8709666476982,"continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.0167275868034387,"responsible",122,4.92622950819672,1.57547333979707,130,4.86153846153846,1.62706682468718,NA,NA,NA,NA,-0.0402525272715393,0.0158922438171794,NA,62,50,"Soares et al., (2023)","Study 1","Right"," "," ","    "
"150",154,"sundvall2023_s1",22,38,63,154,"acceptable",73.2,26.96,7.89,"continuous","acceptable","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,-0.191736213260575,"responsible",101,5.42574257425743,1.4989765485388,115,4.98260869565217,1.61670342893083,NA,NA,NA,NA,-0.282557020351399,0.0187814535454921,NA,63,51,"Sundvall et al., (2023)","Study 1","Acceptable","Sundvall et al., (2023)","Study 1","Sundvall et al., (2023) Study 1"
"151",155,"sundvall2023_s1",22,38,63,155,"wrong",73.2,26.96,7.89,"continuous","wrong","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,-0.191736213260575,"responsible",101,5.27722772277228,1.47050203591283,115,4.98260869565217,1.65954236291506,NA,NA,NA,NA,-0.186517606645331,0.0186771719432672,NA,63,51,"Sundvall et al., (2023)","Study 1","Wrong"," "," ","    "
"152",156,"sundvall2023_s1",22,38,63,156,"unethical",73.2,26.96,7.89,"continuous","unethical","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,-0.191736213260575,"responsible",101,5.56435643564356,1.57108778611609,115,5.28695652173913,1.81497289811723,NA,NA,NA,NA,-0.162093207139271,0.0186574621983875,NA,63,51,"Sundvall et al., (2023)","Study 1","Unethical"," "," ","    "
"153",157,"sundvall2023_s2.1",22,39,64,157,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.866873587011142,"blame",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," ","Study 2.1","   Study 2.1"
"154",158,"sundvall2023_s2.1",22,39,64,158,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.1459499788036,"blame",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"155",159,"sundvall2023_s2.1",22,39,64,159,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-1.59577664897686,"responsible",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"156",160,"sundvall2023_s2.1",22,39,64,160,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.572121788951205,"responsible",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"157",161,"sundvall2023_s2.1",22,39,64,161,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.232835976832125,"responsible",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"158",162,"sundvall2023_s2.1",22,39,64,162,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.200068572828591,"responsible",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"159",163,"sundvall2023_s2.1",22,39,64,163,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.442497809409598,"punishment",65,4.70769230769231,1.50751323504842,59,4.54237288135593,1.6222805775683,NA,NA,NA,NA,-0.105110334298618,0.0323783170494736,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"160",164,"sundvall2023_s2.1",22,39,64,164,"acceptable",55.4,31.42,10.13,"continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,0.138669765469106,"punishment",65,4.70769230769231,1.50751323504842,62,4.53225806451613,1.72463103144007,NA,NA,NA,NA,-0.10783366434821,0.0315594275606593,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Acceptable"," "," ","    "
"161",165,"sundvall2023_s2.1",22,39,64,165,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.866873587011142,"blame",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"162",166,"sundvall2023_s2.1",22,39,64,166,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.1459499788036,"blame",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"163",167,"sundvall2023_s2.1",22,39,64,167,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-1.59577664897686,"responsible",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"164",168,"sundvall2023_s2.1",22,39,64,168,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.572121788951205,"responsible",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"165",169,"sundvall2023_s2.1",22,39,64,169,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.232835976832125,"responsible",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"166",170,"sundvall2023_s2.1",22,39,64,170,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.200068572828591,"responsible",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"167",171,"sundvall2023_s2.1",22,39,64,171,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.442497809409598,"punishment",65,5.15384615384615,1.52305992609009,59,5.08474576271186,1.81267696489931,NA,NA,NA,NA,-0.0411956947591293,0.032340611012741,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"168",172,"sundvall2023_s2.1",22,39,64,172,"wrong",55.4,31.42,10.13,"continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,0.138669765469106,"punishment",65,5.15384615384615,1.52305992609009,62,4.69354838709677,1.85179319099366,NA,NA,NA,NA,-0.270490312626059,0.0318016988600994,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Wrong"," "," ","    "
"169",173,"sundvall2023_s2.1",22,39,64,173,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.866873587011142,"blame",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"170",174,"sundvall2023_s2.1",22,39,64,174,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.1459499788036,"blame",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"171",175,"sundvall2023_s2.1",22,39,64,175,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-1.59577664897686,"responsible",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"172",176,"sundvall2023_s2.1",22,39,64,176,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.572121788951205,"responsible",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"173",177,"sundvall2023_s2.1",22,39,64,177,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.232835976832125,"responsible",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"174",178,"sundvall2023_s2.1",22,39,64,178,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.200068572828591,"responsible",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"175",179,"sundvall2023_s2.1",22,39,64,179,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.442497809409598,"punishment",65,5.04615384615385,1.37421306152341,59,4.79661016949153,1.7496764333082,NA,NA,NA,NA,-0.158572317388986,0.0324351597811903,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"176",180,"sundvall2023_s2.1",22,39,64,180,"unethical",55.4,31.42,10.13,"continuous","unethical","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,0.138669765469106,"punishment",65,5.04615384615385,1.37421306152341,62,4.59677419354839,1.85948765567782,NA,NA,NA,NA,-0.27417192194961,0.0318095934804183,NA,64,51,"Sundvall et al., (2023)","Study 2.1","Unethical"," "," ","    "
"177",181,"sundvall2023_s2.2",22,40,65,181,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.276623442866885,"blame",93,5.0752688172043,1.34517300600416,89,4.26966292134831,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," ","Study 2.2","   Study 2.2"
"178",182,"sundvall2023_s2.2",22,40,65,182,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.766434600262614,"blame",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"179",183,"sundvall2023_s2.2",22,40,65,183,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.552210233395852,"responsible",93,5.0752688172043,1.34517300600416,89,4.26966292134831,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"180",184,"sundvall2023_s2.2",22,40,65,184,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.951941085500862,"responsible",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"181",185,"sundvall2023_s2.2",22,40,65,185,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,0.00753278581429262,"responsible",93,5.0752688172043,1.34517300600416,89,4.26966292134831,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"182",186,"sundvall2023_s2.2",22,40,65,186,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,0.0160740993867758,"responsible",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"183",187,"sundvall2023_s2.2",22,40,65,187,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.701899228647825,"punishment",93,5.0752688172043,1.34517300600416,89,4.26966292134831,1.67714614845238,NA,NA,NA,NA,-0.528983095651776,0.0227573880509847,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"184",188,"sundvall2023_s2.2",22,40,65,188,"acceptable",59.4,31.58,10.95,"continuous","acceptable","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-1.01242685805517,"punishment",93,5.0752688172043,1.34517300600416,84,4.30952380952381,1.65723089168104,NA,NA,NA,NA,-0.507869723634273,0.0233860705745008,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Acceptable"," "," ","    "
"185",189,"sundvall2023_s2.2",22,40,65,189,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.276623442866885,"blame",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"186",190,"sundvall2023_s2.2",22,40,65,190,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.766434600262614,"blame",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"187",191,"sundvall2023_s2.2",22,40,65,191,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical",0.1632322224107,NA,-0.552210233395852,"responsible",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
"188",192,"sundvall2023_s2.2",22,40,65,192,"wrong",59.4,31.58,10.95,"continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid",0.585129677783488,NA,-0.951941085500862,"responsible",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,NA,65,51,"Sundvall et al., (2023)","Study 2.2","Wrong"," "," ","    "
