"","ref","article_id","study_id","participant_id","efN_id","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN","humanMean","humanSD","humanN.1","humanN.0","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","yi","vi"
"95","laakasuo2021_s2",10,16,24,95,97,3.66237113402062,1.44834731475502,NA,NA,52,3.94711538461539,1.6196832618689,NA,NA,"moral","continuous","moral","sidee","inaction",50,"harm","notImplied","robot","humanoid","-0.14911263887226","-0.817007555860426",NA,NA,-0.187609027983085,0.029658158814106
"96","laakasuo2022_s2",12,18,25,96,32,3.8125,2.0070440469635,NA,NA,37,4.10810810810811,2.0108564204198,NA,NA,"appropriate","continuous","appropriate",NA,"action",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.145480837517717,0.0584303942305405
"97","laakasuo2022_s2",12,18,26,97,32,3.8125,2.0070440469635,NA,NA,37,4.10810810810811,2.0108564204198,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.145480837517717,0.0584303942305405
"98","laakasuo2022_s2",12,18,27,98,29,4.48275862068965,1.57254774297663,NA,NA,37,4,1.7950549357115,NA,NA,"appropriate","continuous","appropriate",NA,"action",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.280419358204077,0.0621055054693499
"99","laakasuo2022_s2",12,18,28,99,29,4.48275862068965,1.57254774297663,NA,NA,37,4,1.7950549357115,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.280419358204077,0.0621055054693499
"100","laakasuo2022_s2",12,18,29,100,32,3.75,2.01606451509674,NA,NA,37,4.10810810810811,1.91171510813056,NA,NA,"right","continuous","right",NA,"action",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.180590766681822,0.0585133532952207
"101","laakasuo2022_s2",12,18,30,101,32,3.75,2.01606451509674,NA,NA,37,4.10810810810811,1.91171510813056,NA,NA,"right","continuous","right",NA,"inaction",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.180590766681822,0.0585133532952207
"102","laakasuo2022_s2",12,18,31,102,29,4.27586206896552,1.8302332350226,NA,NA,37,4,1.7950549357115,NA,NA,"right","continuous","right",NA,"action",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.150571695797656,0.0616815419778332
"103","laakasuo2022_s2",12,18,32,103,29,4.27586206896552,1.8302332350226,NA,NA,37,4,1.7950549357115,NA,NA,"right","continuous","right",NA,"inaction",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.150571695797656,0.0616815419778332
"104","laakasuo2022_s3",12,19,33,104,233,4.00858369098713,1.6214920127745,NA,NA,246,4.65853658536585,1.44182009856127,NA,NA,"appropriate","continuous","appropriate",NA,"action",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.423627387220495,0.00854421408050659
"105","laakasuo2022_s3",12,19,34,105,233,4.00858369098713,1.6214920127745,NA,NA,246,4.65853658536585,1.44182009856127,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.423627387220495,0.00854421408050659
"106","laakasuo2022_s3",12,19,35,106,243,3.64197530864198,1.6437357319267,NA,NA,259,3.55212355212355,1.6115454713973,NA,NA,"appropriate","continuous","appropriate",NA,"action",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.0551355827198284,0.00797925801964949
"107","laakasuo2022_s3",12,19,36,107,243,3.64197530864198,1.6437357319267,NA,NA,259,3.55212355212355,1.6115454713973,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.0551355827198284,0.00797925801964949
"108","laakasuo2022_s3",12,19,37,108,233,3.45922746781116,1.47954830733066,NA,NA,246,4.16260162601626,1.48941288934134,NA,NA,"right","continuous","right",NA,"action",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.473027461314969,0.00859045084037592
"109","laakasuo2022_s3",12,19,38,109,233,3.45922746781116,1.47954830733066,NA,NA,246,4.16260162601626,1.48941288934134,NA,NA,"right","continuous","right",NA,"inaction",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.473027461314969,0.00859045084037592
"110","laakasuo2022_s3",12,19,39,110,243,3.97119341563786,1.58609447300968,NA,NA,259,4.03088803088803,1.64452685845793,NA,NA,"right","continuous","right",NA,"action",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,-0.0368726730996078,0.00797758437576468
"111","laakasuo2022_s3",12,19,40,111,243,3.97119341563786,1.58609447300968,NA,NA,259,4.03088803088803,1.64452685845793,NA,NA,"right","continuous","right",NA,"inaction",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,-0.0368726730996078,0.00797758437576468
"112","laakasuo2022_s4",12,20,41,112,35,3.2,1.95237412036791,NA,NA,41,4.02439024390244,1.69540267898291,NA,NA,"appropriate","continuous","appropriate","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.448849181726868,0.0542871039734523
"113","laakasuo2022_s4",12,20,42,113,29,4.03448275862069,1.54648815571395,NA,NA,28,2.21428571428571,1.10074529825942,NA,NA,"appropriate","continuous","appropriate","sidee","inaction",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,1.33352509100791,0.0857960721274987
"114","laakasuo2022_s4",12,20,43,114,30,4.03333333333333,1.77109616034686,NA,NA,42,4.57142857142857,1.71283329877944,NA,NA,"appropriate","continuous","appropriate","NA","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.306414570073922,0.0577948702592015
"115","laakasuo2022_s4",12,20,44,115,35,3.34285714285714,1.93941860819554,NA,NA,41,3.90243902439024,1.67040231753881,NA,NA,"right","continuous","right","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.307885445293498,0.0535853135753385
"116","laakasuo2022_s4",12,20,45,116,29,3.41379310344828,1.50041045287401,NA,NA,28,2.60714285714286,1.54774114292496,NA,NA,"right","continuous","right","sidee","inaction",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,0.522100365769096,0.0725881740888019
"117","laakasuo2022_s4",12,20,46,117,30,3.8,1.66919348685277,NA,NA,42,4.14285714285714,1.76097850531097,NA,NA,"right","continuous","right","NA","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.196785125437655,0.0574117764872565
"118","laakasuo2022_s5",12,21,47,118,126,4.16666666666667,1.70997075998392,NA,NA,123,4.33333333333333,1.66775920474969,NA,NA,"appropriate","continuous","appropriate",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.098362992047172,0.0160860175068078
"119","laakasuo2022_s5",12,21,48,119,126,4.16666666666667,1.70997075998392,NA,NA,123,4.33333333333333,1.66775920474969,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.098362992047172,0.0160860175068078
"120","laakasuo2022_s5",12,21,49,120,124,4.59677419354839,1.64252113789574,NA,NA,127,4.09448818897638,1.76578176789872,NA,NA,"appropriate","continuous","appropriate",NA,"action",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.293534084513494,0.0161101698427434
"121","laakasuo2022_s5",12,21,50,121,124,4.59677419354839,1.64252113789574,NA,NA,127,4.09448818897638,1.76578176789872,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.293534084513494,0.0161101698427434
"122","laakasuo2022_s5",12,21,51,122,126,3.46825396825397,1.61832757097694,NA,NA,123,4.20325203252033,1.6091915778799,NA,NA,"right","continuous","right",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.454054950199949,0.0164805769839095
"123","laakasuo2022_s5",12,21,52,123,126,3.46825396825397,1.61832757097694,NA,NA,123,4.20325203252033,1.6091915778799,NA,NA,"right","continuous","right",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.454054950199949,0.0164805769839095
"124","laakasuo2022_s5",12,21,53,124,124,4.99193548387097,1.4055405333628,NA,NA,127,4.52755905511811,1.63215103785578,NA,NA,"right","continuous","right",NA,"action",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.303704991651506,0.016122270367012
"125","laakasuo2022_s5",12,21,54,125,124,4.99193548387097,1.4055405333628,NA,NA,127,4.52755905511811,1.63215103785578,NA,NA,"right","continuous","right",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.303704991651506,0.016122270367012
"126","laakasuo2023_s1",11,17,55,126,182,3.23186811575523,1.20536360882855,NA,NA,62,3.57096772616909,1.20319069928523,NA,NA,"moral","continuous","moral","meane","action",66,"harm","notImplied","robot","mechanical","-0.657591913038405","-2.76111082129852",NA,NA,-0.280580055576224,0.0217848598172978
"127","laakasuo2023_s1",11,17,56,127,66,3.18787879112995,1.32752113253491,NA,NA,62,3.57096772616909,1.20319069928523,NA,NA,"moral","continuous","moral","meane","action",66,"harm","notImplied","robot","humanoid","-0.6556658596272","-0.318299230833965",NA,NA,-0.300116532259017,0.0316323830851077
"128","laakasuo2023_s1",11,17,57,128,189,5.17354497518489,1.16433647150592,NA,NA,62,5.10645159021501,1.31608848027389,NA,NA,"moral","continuous","moral","sidee","inaction",66,"harm","notImplied","robot","mechanical","-0.290114867738496","-2.37662515144741",NA,NA,0.0555904210128347,0.0214261935150228
"129","laakasuo2023_s1",11,17,58,129,64,5.29687498882413,1.20369389047146,NA,NA,62,5.10645159021501,1.31608848027389,NA,NA,"moral","continuous","moral","sidee","inaction",66,"harm","notImplied","robot","humanoid","-0.388256665494415","-0.311956678060562",NA,NA,0.150185058779842,0.0318435384163213
"130","malle2015_s1",13,22,59,130,39,NA,NA,28,11,40,NA,NA,26,14,"permissible","binary","permissible","sidee","action",46.5,"harm","implied","robot","mechanical",NA,"0.0250824745130834","-0.057005497413148","blame",0.173817476831963,0.0718914792027676
"131","malle2015_s1",13,22,60,131,40,NA,NA,33,7,38,NA,NA,25,13,"permissible","binary","permissible","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,"-0.107609529065334","0.164321920447796","blame",0.494360601666147,0.0881747347597535
"132","malle2015_s2",13,23,61,132,40,NA,NA,35,5,39,NA,NA,20,19,"wrong","binary","wrong","sidee","action",46.5,"harm","implied","robot","mechanical",NA,"0.0228266542615966","-0.275809940893266","blame",1.04455701773149,0.10067364224312
"133","malle2015_s2",13,23,62,133,41,NA,NA,28,13,40,NA,NA,34,6,"wrong","binary","wrong","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,"-0.0923671328270792","0.443990343123538","blame",-0.533325748012295,0.0938383489745051
"134","malle2016_s2",14,24,63,134,232,NA,NA,NA,NA,232,NA,NA,NA,NA,NA,"continuous_inferential","wrong","sidee",NA,47,"harm","implied",NA,NA,NA,"PMC",NA,NA,0.175145560984335,0.00865385329964328
"135","malle2019_s1",15,25,64,135,270,NA,NA,200,70,89,NA,NA,75,14,"wrong","binary","wrong","meane","action",52,"harm","implied","AI","AI",NA,NA,NA,NA,-0.346570117851911,0.0316266837512154
"136","malle2019_s1",15,25,65,136,269,NA,NA,216,53,90,NA,NA,67,23,"wrong","binary","wrong","sidee","inaction",52,"harm","implied","AI","AI",NA,NA,NA,NA,0.185129677125009,0.0248949759788098
"137","malle2024_s2.1",16,26,66,137,51,NA,NA,34,17,49,NA,NA,30,19,"wrong","binary","wrong",NA,"action",52,"harm","implied","robot","mechanical",NA,NA,"-0.0401936328052434","blame",0.130327963900259,0.0529505133090607
"138","malle2024_s2.1",16,26,67,138,48,NA,NA,39,9,49,NA,NA,42,7,"wrong","binary","wrong",NA,"inaction",52,"harm","implied","robot","mechanical",NA,NA,"-0.0816343270325069","blame",-0.179414772577131,0.0922282569052049
"139","malle2024_s2.2",16,27,68,139,68,NA,NA,47,21,71,NA,NA,51,20,"wrong","binary","wrong","meane","action",51,"harm","implied","robot","mechanical",NA,NA,"-0.023305914775594","blame",-0.0719308859383038,0.0421000115726106
"140","malle2024_s2.2",16,27,69,140,140,NA,NA,101,39,139,NA,NA,110,29,"wrong","binary","wrong","sidee","inaction",51,"harm","implied","robot","mechanical",NA,NA,"0.074612378851181","blame",-0.210401256401063,0.0240482840759763
"141","malle2024_s2.2",16,27,70,141,71,NA,NA,62,9,69,NA,NA,60,9,"wrong","binary","wrong","sidee","action",51,"harm","implied","robot","mechanical",NA,NA,"0.0104330913758656","blame",0.0180779767980757,0.077516152861853
"142","malle2024_s2.2",16,27,71,142,69,NA,NA,68,1,68,NA,NA,64,4,"wrong","binary","wrong",NA,"action",51,"harm","implied","robot","mechanical",NA,NA,"-0.0344050705361652","blame",0.797728244627109,0.389173921361516
"143","malle2024_s2.3",16,28,72,143,80,NA,NA,63,17,77,NA,NA,57,20,"wrong","binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,"7.07762175406019e-05","blame",0.144780284541354,0.0432358985690055
"144","malle2024_s2.3",16,28,73,144,239,NA,NA,179,60,239,NA,NA,192,47,"wrong","binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.0978655742170304","blame",-0.173286270188857,0.0148146326669605
"145","malle2024_s2.3",16,28,74,145,160,NA,NA,127,33,152,NA,NA,119,33,"wrong","binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.0501763859893546","blame",0.035871439052208,0.0233697627303514
"146","malle2024_s2.4",16,29,75,146,81,NA,NA,34,47,80,NA,NA,32,48,"wrong","binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.0989090879767296","blame",0.0450314586193227,0.0312388489773368
"147","malle2024_s2.4",16,29,76,147,188,NA,NA,155,33,190,NA,NA,164,26,"wrong","binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.128684667304459","blame",-0.162560611809695,0.0247164139530545
"148","malle2024_s2.4",16,29,77,148,107,NA,NA,77,30,108,NA,NA,75,33,"wrong","binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,"-0.189996692905691","blame",0.067056748679063,0.027343560988153
"149","malle2024_s2.4",16,29,76,149,188,NA,NA,155,33,190,NA,NA,164,26,"wrong","binary","wrong",NA,"inaction",54,"harm","implied","robot","mechanical",NA,NA,"0.128684667304459","blame",-0.162560611809695,0.0247164139530545
"150","malle2024_s4.1",16,30,78,150,453,NA,NA,359,94,330,NA,NA,259,71,"wrong","binary","wrong",NA,NA,54,"harm","implied","robot","mechanical",NA,NA,"-0.00852043159929497","blame",0.0252946508112949,0.00953513114237983
"151","malle2024_s4.3",16,31,79,151,300,NA,NA,205,95,213,NA,NA,148,65,"wrong","binary","wrong",NA,NA,67,"harm","implied","robot","mechanical",NA,NA,"0.105590310854703","blame",-0.0296019049236349,0.0114125354529477
"152","maninger2022_s2",17,32,80,152,91,3.59340659340659,1.22000020016412,NA,NA,145,4.11724137931034,1.01038667155384,NA,NA,"wrong","continuous","wrong","meane","action",44.5,"harm","notImplied","AI","AI",NA,NA,"0.555747166919889","blame",-0.476520727236617,0.0183666474662975
"153","maninger2022_s2",17,32,80,153,44,4.06818181818182,0.974028490885704,NA,NA,145,4.11724137931034,1.01038667155384,NA,NA,"wrong","continuous","wrong","meane","action",44.5,"harm","notImplied","robot","mechanical",NA,NA,"0.475088885376174","blame",-0.0487580010250774,0.0296301137177174
"154","maninger2022_s2",17,32,80,154,407,3.42506142506143,1.37129651127443,NA,NA,725,3.39862068965517,1.31281329893425,NA,NA,"wrong","continuous","wrong",NA,"action",44.5,"notharm","notImplied","AI","AI",NA,NA,"0.392526269851346","blame",0.0198056865596079,0.00383648606385305
"155","maninger2022_s2",17,32,80,155,226,3.07079646017699,1.37738440795455,NA,NA,725,3.39862068965517,1.31281329893425,NA,NA,"wrong","continuous","wrong",NA,"action",44.5,"notharm","notImplied","robot","mechanical",NA,NA,"0.242671495163225","blame",-0.246584970756451,0.00583605763785744
"156","mayer2023_s1",18,33,81,156,173,3.1847302504817,0.64729677240557,NA,NA,187,3.63881461675579,0.702135571601568,NA,NA,"justifiable","continuous","justifiable","sidee","action",52.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,-0.66997349454213,0.0117513632972928
"157","mayer2023_s2",18,34,82,157,507,2.98454963839579,0.863319776411495,NA,NA,248,3.38625672043011,0.808446275315566,NA,NA,"justifiable","continuous","justifiable","sidee","action",50.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,-0.474519148851665,0.0061537628129674
"158","meder2019_s1",19,35,83,158,436,NA,NA,NA,NA,436,NA,NA,NA,NA,NA,"continuous_inferential","acceptable","sidee","action",49,"harm","notImplied","AI","AI",NA,NA,NA,NA,0.290587916158496,0.00463565777291474
"159","shank2019_s1",20,36,84,159,58,2.16,1.04,NA,NA,58,1.91,0.96,NA,NA,"justified + permissible","continuous",NA,NA,"action",44,"notharm","notImplied","AI","AI",NA,NA,NA,NA,0.248152600575934,0.0347481884188474
"160","soares2023_s1",21,37,85,160,134,4.61194029850746,1.78089462928593,NA,NA,136,4.40441176470588,1.86737556567177,NA,NA,"acceptable","continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.189907833333422","blame",0.113397546214017,0.0148394407130558
"161","soares2023_s1",21,37,85,161,134,4.61194029850746,1.78089462928593,NA,NA,136,4.40441176470588,1.86737556567177,NA,NA,"acceptable","continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.0084280331113507","responsible",0.113397546214017,0.0148394407130558
"162","soares2023_s1",21,37,86,162,130,4.66153846153846,1.78518383807342,NA,NA,122,4.64754098360656,1.70037492777348,NA,NA,"acceptable","continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.149019578474781","blame",0.00799898365013869,0.0158891559556471
"163","soares2023_s1",21,37,86,163,130,4.66153846153846,1.78518383807342,NA,NA,122,4.64754098360656,1.70037492777348,NA,NA,"acceptable","continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.00872181028787517","responsible",0.00799898365013869,0.0158891559556471
"164","soares2023_s1",21,37,85,164,134,4.61194029850746,1.89542562824248,NA,NA,137,4.87591240875912,1.69967667978377,NA,NA,"right","continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.189907833333422","blame",-0.146313095914495,0.0148014539132862
"165","soares2023_s1",21,37,85,165,134,4.61194029850746,1.89542562824248,NA,NA,137,4.87591240875912,1.69967667978377,NA,NA,"right","continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,"-0.0432771487291478","-0.0084280331113507","responsible",-0.146313095914495,0.0148014539132862
"166","soares2023_s1",21,37,86,166,130,4.86153846153846,1.62706682468718,NA,NA,122,4.92622950819672,1.57547333979707,NA,NA,"right","continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.149019578474781","blame",-0.0402525272715393,0.0158922438171794
"167","soares2023_s1",21,37,86,167,130,4.86153846153846,1.62706682468718,NA,NA,122,4.92622950819672,1.57547333979707,NA,NA,"right","continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,"-0.0494430946488627","-0.00872181028787517","responsible",-0.0402525272715393,0.0158922438171794
"168","sundvall2023_s1",22,38,87,168,115,4.98260869565217,1.61670342893083,NA,NA,101,5.42574257425743,1.4989765485388,NA,NA,"acceptable","continuous","acceptable","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",-0.282557020351399,0.0187814535454921
"169","sundvall2023_s1",22,38,87,169,115,4.98260869565217,1.65954236291506,NA,NA,101,5.27722772277228,1.47050203591283,NA,NA,"wrong","continuous","wrong","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",-0.186517606645331,0.0186771719432672
"170","sundvall2023_s1",22,38,87,170,115,4.63478260869565,1.81770259269342,NA,NA,101,5.3960396039604,1.59423466228026,NA,NA,"notOk","continuous","right","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",-0.441833746700021,0.0190485336148743
"171","sundvall2023_s1",22,38,87,171,115,5.28695652173913,1.81497289811723,NA,NA,101,5.56435643564356,1.57108778611609,NA,NA,"unethical","continuous","unethical","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,"-0.106877126703765","responsible",-0.162093207139271,0.0186574621983875
"172","sundvall2023_s2.1",22,39,88,172,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",-0.105110334298618,0.0323783170494736
"173","sundvall2023_s2.1",22,39,88,173,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",-0.10783366434821,0.0315594275606593
"174","sundvall2023_s2.1",22,39,88,174,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",-0.105110334298618,0.0323783170494736
"175","sundvall2023_s2.1",22,39,88,175,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",-0.10783366434821,0.0315594275606593
"176","sundvall2023_s2.1",22,39,88,176,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible",-0.105110334298618,0.0323783170494736
"177","sundvall2023_s2.1",22,39,88,177,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible",-0.10783366434821,0.0315594275606593
"178","sundvall2023_s2.1",22,39,88,178,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",-0.105110334298618,0.0323783170494736
"179","sundvall2023_s2.1",22,39,88,179,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",-0.10783366434821,0.0315594275606593
"180","sundvall2023_s2.1",22,39,88,180,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",-0.0411956947591293,0.032340611012741
"181","sundvall2023_s2.1",22,39,88,181,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",-0.270490312626059,0.0318016988600994
"182","sundvall2023_s2.1",22,39,88,182,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",-0.0411956947591293,0.032340611012741
"183","sundvall2023_s2.1",22,39,88,183,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",-0.270490312626059,0.0318016988600994
"184","sundvall2023_s2.1",22,39,88,184,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible",-0.0411956947591293,0.032340611012741
"185","sundvall2023_s2.1",22,39,88,185,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible",-0.270490312626059,0.0318016988600994
"186","sundvall2023_s2.1",22,39,88,186,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",-0.0411956947591293,0.032340611012741
"187","sundvall2023_s2.1",22,39,88,187,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"0.0834897783995065","punishment",-0.270490312626059,0.0318016988600994
"188","sundvall2023_s2.1",22,39,88,188,59,4.30508474576271,1.72461127342322,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.373891972648578","blame",-0.316985694250444,0.0327389289365021
"189","sundvall2023_s2.1",22,39,88,189,62,4.33870967741935,1.97478820932982,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.0803089796570268","blame",-0.272583992638125,0.0318061753318238
"190","sundvall2023_s2.1",22,39,88,190,59,4.30508474576271,1.72461127342322,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.637902775721029","responsible",-0.316985694250444,0.0327389289365021
"191","sundvall2023_s2.1",22,39,88,191,62,4.33870967741935,1.97478820932982,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.296093778579506","responsible",-0.272583992638125,0.0318061753318238
"192","sundvall2023_s2.1",22,39,88,192,59,4.30508474576271,1.72461127342322,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.138162785101752","responsible",-0.316985694250444,0.0327389289365021
"193","sundvall2023_s2.1",22,39,88,193,62,4.33870967741935,1.97478820932982,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","humanoid","0.111981331148392",NA,"-0.13245446782498","responsible",-0.272583992638125,0.0318061753318238
"194","sundvall2023_s2.1",22,39,88,194,59,4.30508474576271,1.72461127342322,NA,NA,65,4.81538461538462,1.47788180020752,NA,NA,"notOk","continuous","right","sidee","action",63,"harm","notImplied","robot","mechanical","0.342262671385725",NA,"-0.188804458548276","punishment",-0.316985694250444,0.0327389289365021
