"","ref","article_id","study_id","participant_id","efN_id","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","humanN","humanMean","humanSD","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN.1","humanN.0","yi","vi","og_participant_id"
"209","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,60
"210","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,60
"211","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,60
"212","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,4.26881720430108,1.98439446982567,89,4.56179775280899,1.94208800579881,NA,NA,NA,NA,0.14856608280973,0.0220492802638311,60
"213","sundvall2023_s2.2",22,40,60,51,"wrong","continuous","wrong","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,4.26881720430108,1.98439446982567,84,4.4047619047619,1.93334124674425,NA,NA,NA,NA,0.0690495853800072,0.0226709185661867,60
"214","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388,60
"215","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472,60
"216","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388,60
"217","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472,60
"218","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388,60
"219","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472,60
"220","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,4.76344086021505,1.90193179518344,89,4.29213483146067,1.89618185255991,NA,NA,NA,NA,-0.24713464783761,0.0221564331572388,60
"221","sundvall2023_s2.2",22,40,60,51,"notOk","continuous","right","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,4.76344086021505,1.90193179518344,84,3.6547619047619,1.69687201680705,NA,NA,NA,NA,-0.610717724082888,0.0237110549878472,60
"222","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.136112724526698","blame",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,60
"223","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.308659148829111","blame",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,60
"224","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.269453910090606","responsible",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,60
"225","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.390820446613924","responsible",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,60
"226","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"0.00365627670909837","responsible1",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,60
"227","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"0.0076854749964459","responsible1",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,60
"228","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","mechanical","0.0824199211615449",NA,"-0.315423748325991","punishment",93,4.59139784946237,1.99039300871103,89,4.42696629213483,1.87014608355895,NA,NA,NA,NA,-0.0847305925824759,0.0220083665065727,60
"229","sundvall2023_s2.2",22,40,60,51,"unethical","continuous","unethical","sidee","action",61,"harm","notImplied","robot","humanoid","0.283947748358031",NA,"-0.400427015247487","punishment",93,4.59139784946237,1.99039300871103,84,4.23809523809524,1.80774136930323,NA,NA,NA,NA,-0.184572737114493,0.0227536848092511,60
"230","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401181,0.0132456823508261,61
"231","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.0199912352209825,0.0136117907871071,61
"232","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401181,0.0132456823508261,61
"233","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.0199912352209825,0.0136117907871071,61
"234","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible1",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401181,0.0132456823508261,61
"235","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible1",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.0199912352209825,0.0136117907871071,61
"236","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",150,4.06,1.83635910570364,152,4.07236842105263,2.00033763270703,NA,NA,NA,NA,0.00642360537401181,0.0132456823508261,61
"237","sundvall2023_s2.3",22,41,61,51,"acceptable","continuous","acceptable","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",150,4.06,1.83635910570364,144,4.09722222222222,1.87854818382262,NA,NA,NA,NA,0.0199912352209825,0.0136117907871071,61
"238","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,61
"239","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,61
"240","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,61
"241","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,61
"242","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible1",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,61
"243","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible1",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,61
"244","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",150,4.6,1.9661566092457,152,4.56578947368421,2.07051534881773,NA,NA,NA,NA,-0.0168988933940144,0.0132460868374022,61
"245","sundvall2023_s2.3",22,41,61,51,"wrong","continuous","wrong","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",150,4.6,1.9661566092457,144,4.65277777777778,1.99060536332788,NA,NA,NA,NA,0.0266115388976759,0.0136123154886664,61
"246","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",150,4.36,1.88700963673414,152,4.16447368421053,1.94099748694737,NA,NA,NA,NA,-0.101880322613162,0.0132627988035244,61
"247","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",150,4.36,1.88700963673414,144,4.13888888888889,2.05045146354436,NA,NA,NA,NA,-0.112021793882299,0.0136324527476836,61
"248","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",150,4.36,1.88700963673414,152,4.16447368421053,1.94099748694737,NA,NA,NA,NA,-0.101880322613162,0.0132627988035244,61
"249","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",150,4.36,1.88700963673414,144,4.13888888888889,2.05045146354436,NA,NA,NA,NA,-0.112021793882299,0.0136324527476836,61
"250","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible1",150,4.36,1.88700963673414,152,4.16447368421053,1.94099748694737,NA,NA,NA,NA,-0.101880322613162,0.0132627988035244,61
"251","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible1",150,4.36,1.88700963673414,144,4.13888888888889,2.05045146354436,NA,NA,NA,NA,-0.112021793882299,0.0136324527476836,61
"252","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",150,4.36,1.88700963673414,152,4.16447368421053,1.94099748694737,NA,NA,NA,NA,-0.101880322613162,0.0132627988035244,61
"253","sundvall2023_s2.3",22,41,61,51,"notOk","continuous","right","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",150,4.36,1.88700963673414,144,4.13888888888889,2.05045146354436,NA,NA,NA,NA,-0.112021793882299,0.0136324527476836,61
"254","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.113171671996524","blame",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,61
"255","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0289917351444613","blame",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,61
"256","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.441934213554175","responsible",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,61
"257","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.291236506530113","responsible",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,61
"258","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0572673719125186","responsible1",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,61
"259","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"-0.0272782549778146","responsible1",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,61
"260","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","mechanical","0.257536013422246",NA,"-0.0412694920862758","punishment",150,5.1,1.73301924533399,152,5.18421052631579,1.99144212989222,NA,NA,NA,NA,0.0449781929452893,0.0132489634354861,61
"261","sundvall2023_s2.3",22,41,61,51,"unethical","continuous","unethical","sidee","action",64,"harm","notImplied","robot","humanoid","0.266963023801141",NA,"0.0670088169436462","punishment",150,5.1,1.73301924533399,144,4.86111111111111,1.93824630963115,NA,NA,NA,NA,-0.129751525056048,0.0136397428428362,61
"262","sundvall2023_s4.1",22,42,62,51,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,62
"263","sundvall2023_s4.1",22,42,62,51,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,62
"264","sundvall2023_s4.1",22,42,62,51,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,62
"265","sundvall2023_s4.1",22,42,62,51,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,62
"266","sundvall2023_s4.1",22,42,62,51,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,62
"267","sundvall2023_s4.1",22,42,62,51,"acceptable","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",456,5.09758771929824,0.96180616092304,456,4.875,0.901616375135283,NA,NA,NA,NA,-0.238580648942658,0.00441717145068525,62
"268","sundvall2023_s4.1",22,42,62,51,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",456,68.7861842105263,16.187629448625,456,65.1304824561404,15.183781565337,NA,NA,NA,NA,-0.232748169552582,0.00441566431492877,62
"269","sundvall2023_s4.1",22,42,62,51,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",456,68.7861842105263,16.187629448625,456,65.1304824561404,15.183781565337,NA,NA,NA,NA,-0.232748169552582,0.00441566431492877,62
"270","sundvall2023_s4.1",22,42,62,51,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",456,68.7861842105263,16.187629448625,456,65.1304824561404,15.183781565337,NA,NA,NA,NA,-0.232748169552582,0.00441566431492877,62
"271","sundvall2023_s4.1",22,42,62,51,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",456,68.7861842105263,16.187629448625,456,65.1304824561404,15.183781565337,NA,NA,NA,NA,-0.232748169552582,0.00441566431492877,62
"272","sundvall2023_s4.1",22,42,62,51,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",456,68.7861842105263,16.187629448625,456,65.1304824561404,15.183781565337,NA,NA,NA,NA,-0.232748169552582,0.00441566431492877,62
"273","sundvall2023_s4.1",22,42,62,51,"acceptable.slider","continuous","acceptable","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",456,68.7861842105263,16.187629448625,456,65.1304824561404,15.183781565337,NA,NA,NA,NA,-0.232748169552582,0.00441566431492877,62
"274","sundvall2023_s4.1",22,42,62,51,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,62
"275","sundvall2023_s4.1",22,42,62,51,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,62
"276","sundvall2023_s4.1",22,42,62,51,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,62
"277","sundvall2023_s4.1",22,42,62,51,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,62
"278","sundvall2023_s4.1",22,42,62,51,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,62
"279","sundvall2023_s4.1",22,42,62,51,"wrong","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",456,5.17324561403509,1.05279700358139,456,4.9671052631579,1.0757124691886,NA,NA,NA,NA,-0.19352365359205,0.00440649748053707,62
"280","sundvall2023_s4.1",22,42,62,51,"wrong.slider","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",456,69.6359649122807,18.1301806647102,456,65.8925438596491,18.0416632995258,NA,NA,NA,NA,-0.206808568045709,0.00440941325867166,62
"281","sundvall2023_s4.1",22,42,62,51,"wrong.slider","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",456,69.6359649122807,18.1301806647102,456,65.8925438596491,18.0416632995258,NA,NA,NA,NA,-0.206808568045709,0.00440941325867166,62
"282","sundvall2023_s4.1",22,42,62,51,"wrong.slider","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",456,69.6359649122807,18.1301806647102,456,65.8925438596491,18.0416632995258,NA,NA,NA,NA,-0.206808568045709,0.00440941325867166,62
"283","sundvall2023_s4.1",22,42,62,51,"wrong.slider","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",456,69.6359649122807,18.1301806647102,456,65.8925438596491,18.0416632995258,NA,NA,NA,NA,-0.206808568045709,0.00440941325867166,62
"284","sundvall2023_s4.1",22,42,62,51,"wrong.slider","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",456,69.6359649122807,18.1301806647102,456,65.8925438596491,18.0416632995258,NA,NA,NA,NA,-0.206808568045709,0.00440941325867166,62
"285","sundvall2023_s4.1",22,42,62,51,"wrong.slider","continuous","wrong","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",456,69.6359649122807,18.1301806647102,456,65.8925438596491,18.0416632995258,NA,NA,NA,NA,-0.206808568045709,0.00440941325867166,62
"286","sundvall2023_s4.1",22,42,62,51,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,62
"287","sundvall2023_s4.1",22,42,62,51,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,62
"288","sundvall2023_s4.1",22,42,62,51,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,62
"289","sundvall2023_s4.1",22,42,62,51,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,62
"290","sundvall2023_s4.1",22,42,62,51,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,62
"291","sundvall2023_s4.1",22,42,62,51,"permissible","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",456,5.25219298245614,1.04250101538153,456,5.03508771929825,0.999382882650376,NA,NA,NA,NA,-0.212429240742148,0.00441070514381704,62
"292","sundvall2023_s4.1",22,42,62,51,"permissible.slider","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.068434382906022","blame",456,71.5723684210526,17.1531954439601,456,67.8004385964912,16.6284107407549,NA,NA,NA,NA,-0.223101613432892,0.00441325347034888,62
"293","sundvall2023_s4.1",22,42,62,51,"permissible.slider","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.068434382906022","blame",456,71.5723684210526,17.1531954439601,456,67.8004385964912,16.6284107407549,NA,NA,NA,NA,-0.223101613432892,0.00441325347034888,62
"294","sundvall2023_s4.1",22,42,62,51,"permissible.slider","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"0.208960013517186","punishment",456,71.5723684210526,17.1531954439601,456,67.8004385964912,16.6284107407549,NA,NA,NA,NA,-0.223101613432892,0.00441325347034888,62
"295","sundvall2023_s4.1",22,42,62,51,"permissible.slider","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"0.208960013517186","punishment",456,71.5723684210526,17.1531954439601,456,67.8004385964912,16.6284107407549,NA,NA,NA,NA,-0.223101613432892,0.00441325347034888,62
"296","sundvall2023_s4.1",22,42,62,51,"permissible.slider","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.54570827775823",NA,"-0.429632149484644","praise",456,71.5723684210526,17.1531954439601,456,67.8004385964912,16.6284107407549,NA,NA,NA,NA,-0.223101613432892,0.00441325347034888,62
"297","sundvall2023_s4.1",22,42,62,51,"permissible.slider","continuous","permissible","sidee","action",86.5,"harm","notImplied","robot","humanoid","-0.543371110070598",NA,"-0.429632149484644","praise",456,71.5723684210526,17.1531954439601,456,67.8004385964912,16.6284107407549,NA,NA,NA,NA,-0.223101613432892,0.00441325347034888,62
