"ref","article_id","study_id","participant_id","efN_id","pct_female","age_mean","age_sd","aiN","aiMean","aiSD","aiN.1","aiN.0","humanN","humanMean","humanSD","humanN.1","humanN.0","dv_var","dv_type","dv_synonym","intent","in_action","RQ","harm","agent_intel","aiType_a","aiType_b","PMA","PMC","responsible","responsibleCat","yi","vi"
"he2024_s1",5,8,10,77,50,21,2.33845128886187,40,1.762500000025,0.641321085731346,NA,NA,40,1.5858333334,0.387253275973335,NA,NA,"moral","continuous","moral",NA,NA,56,"notharm","notImplied","AI","AI",NA,NA,NA,NA,0.330275575675079,0.0506817622242969
"hidalgo2021_s1",6,9,11,78,NA,NA,NA,355,NA,NA,272,83,355,NA,NA,230,125,NA,"binary","wrong","sidee","action",33,"harm","implied","robot","mechanical",NA,NA,NA,NA,0.318224770754728,0.00853301357545121
"hidalgo2021_s1",6,9,12,79,NA,NA,NA,355,NA,NA,250,105,355,NA,NA,264,91,NA,"binary","wrong","sidee","inaction",33,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.108936541064543,0.0086023810531582
"hristova2015_s1",7,10,13,80,NA,NA,NA,53,4.5,1.7,NA,NA,53,3.7,1.6,NA,NA,"permissible","continuous","permissible",NA,"action",37,"harm","implied","AI","AI",NA,NA,-0.0637517300683962,"blame",0.48112129545334,0.0388277250044278
"hristova2015_s1",7,10,14,81,NA,NA,NA,53,4.5,1.9,NA,NA,53,3.7,1.6,NA,NA,"permissible","continuous","permissible",NA,"action",37,"harm","implied","robot","humanoid",NA,NA,-0.496384087307415,"blame",0.452178854424128,0.0387003099829638
"komatsu2017_s1",8,11,15,82,22,21.5,0.75,35,NA,NA,27,8,35,NA,NA,29,6,"wrong","binary","wrong","sidee","action",31,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.198004830917754,0.110395446736743
"komatsu2017_s1",8,11,16,83,22,21.5,0.75,34,NA,NA,25,9,37,NA,NA,30,7,"wrong","binary","wrong","sidee","inaction",31,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.239076048666464,0.0994877527002383
"komatsu2021_s1",9,12,17,84,32.4626865671642,45.0243902439024,10.5381432858163,126,NA,NA,78,48,142,NA,NA,74,68,"permissible","binary","permissible","sidee","action",53,"harm","implied","robot","mechanical",NA,0.0510488145775653,-0.12564161998019,"blame",0.221055556452308,0.0188072103518571
"komatsu2021_s2",9,13,18,85,27.7922077922078,21.028947368421,1.97790004772883,194,NA,NA,103,91,191,NA,NA,84,107,"permissible","binary","permissible","sidee","action",52,"harm","implied","robot","mechanical",NA,-0.0627829182507207,-0.157588014944039,"blame",0.201721052805558,0.0127507557888776
"komatsu2021_s3",9,14,19,86,47.9508196721311,35.6788617886179,12.4362258992652,155,NA,NA,91,64,94,NA,NA,57,37,"permissible","binary","permissible","sidee","action",52,"harm","implied","robot","mechanical",NA,-0.110947185962145,-0.122456359258085,"blame",-0.0441928327982351,0.0216376142666783
"laakasuo2021_s1",10,15,20,87,51.063829787234,38.4565217391304,16.2545125655604,21,4.14285714285714,1.2136786531104,NA,NA,26,4.12820512820513,1.1078584870598,NA,NA,"moral","continuous","moral","meane","action",47,"harm","notImplied","robot","mechanical",-0.512391483073649,-1.78260626323866,NA,NA,0.0124612002812344,0.0860822380115696
"laakasuo2021_s1",10,15,20,88,43.75,41.046875,15.656460391293,38,4.70175438596491,1.38587788048041,NA,NA,26,4.12820512820513,1.1078584870598,NA,NA,"moral","continuous","moral","meane","action",47,"harm","notImplied","robot","humanoid",-0.0574028732239186,-1.94385065179189,NA,NA,0.442275309446512,0.0663055111332384
"laakasuo2021_s1",10,15,21,89,52.5,40.725,14.2756516758161,19,3.85964912280702,1.51256380122014,NA,NA,21,4.68253968253968,1.5365046569557,NA,NA,"moral","continuous","moral","sidee","inaction",47,"harm","notImplied","robot","mechanical",-0.0411137959822749,-1.78981064515641,NA,NA,-0.528794734912805,0.10374592496231
"laakasuo2021_s1",10,15,21,90,39.2857142857143,39.2142857142857,14.8980954069051,35,4.01904761904762,1.39077929239308,NA,NA,21,4.68253968253968,1.5365046569557,NA,NA,"moral","continuous","moral","sidee","inaction",47,"harm","notImplied","robot","humanoid",-0.414225148427401,-2.43954963079801,NA,NA,-0.452293743472508,0.0780169907474795
"laakasuo2021_s2",10,16,22,91,36.734693877551,34.6326530612245,10.1406477711534,49,5.13265306122449,1.51219180814665,NA,NA,50,5.22,1.38839946025072,NA,NA,"moral","continuous","moral","meane","action",50,"harm","notImplied","robot","mechanical",-0.40001105133731,-1.74195164464386,NA,NA,-0.0597317999379393,0.040426182901285
"laakasuo2021_s2",10,16,22,92,37.3333333333333,33.5503355704698,10.3613342050266,100,4.6175,1.28925973200347,NA,NA,50,5.22,1.38839946025072,NA,NA,"moral","continuous","moral","meane","action",50,"harm","notImplied","robot","humanoid",-0.425457675682706,-1.14843885074074,NA,NA,-0.453124234652062,0.0306844052400967
"laakasuo2021_s2",10,16,23,93,45,34.31,10.8130999862727,50,3.89,1.11593284853927,NA,NA,52,3.94711538461539,1.6196832618689,NA,NA,"moral","continuous","moral","sidee","inaction",50,"harm","notImplied","robot","mechanical",-0.00658819378881043,-1.57834487434352,NA,NA,-0.0406130953621578,0.039238854640156
"laakasuo2021_s2",10,16,23,94,40.2684563758389,32.9731543624161,10.9753694198276,97,3.66237113402062,1.44834731475502,NA,NA,52,3.94711538461539,1.6196832618689,NA,NA,"moral","continuous","moral","sidee","inaction",50,"harm","notImplied","robot","humanoid",-0.258055360978766,-1.38530040631149,NA,NA,-0.187609027983085,0.029658158814106
"laakasuo2023a_s1",11,17,24,95,54.0983606557377,37.172131147541,12.828846496681,182,3.23186811575523,1.20536360882855,NA,NA,62,3.57096772616909,1.20319069928523,NA,NA,"moral","continuous","moral","meane","action",66,"harm","notImplied","robot","mechanical",-0.806093995513409,-3.64211847897251,NA,NA,-0.280580055576224,0.0217848598172978
"laakasuo2023a_s1",11,17,24,96,55.46875,38.46875,13.6808029763878,66,3.18787879112995,1.32752113253491,NA,NA,62,3.57096772616909,1.20319069928523,NA,NA,"moral","continuous","moral","meane","action",66,"harm","notImplied","robot","humanoid",-1.34755395581924,-0.537332062284421,NA,NA,-0.300116532259017,0.0316323830851077
"laakasuo2023a_s1",11,17,25,97,61.7529880478088,36.406374501992,12.9179796873655,189,5.17354497518489,1.16433647150592,NA,NA,62,5.10645159021501,1.31608848027389,NA,NA,"moral","continuous","moral","sidee","inaction",66,"harm","notImplied","robot","mechanical",-0.313386898873835,-3.02793131258419,NA,NA,0.0555904210128347,0.0214261935150228
"laakasuo2023a_s1",11,17,25,98,54.7619047619048,34.8809523809524,12.4435410669839,64,5.29687498882413,1.20369389047146,NA,NA,62,5.10645159021501,1.31608848027389,NA,NA,"moral","continuous","moral","sidee","inaction",66,"harm","notImplied","robot","humanoid",-0.656059831300127,-0.617509196867601,NA,NA,0.150185058779842,0.0318435384163213
"laakasuo2023b_s2",12,18,26,99,40.5797101449275,36.8115942028985,17.0503366900678,32,3.8125,2.0070440469635,NA,NA,37,4.10810810810811,2.0108564204198,NA,NA,"appropriate","continuous","appropriate",NA,"action",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.145480837517717,0.0584303942305405
"laakasuo2023b_s2",12,18,27,100,42.4242424242424,37.4090909090909,18.3814097331033,29,4.48275862068965,1.57254774297663,NA,NA,37,4,1.7950549357115,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.280419358204077,0.0621055054693499
"laakasuo2023b_s2",12,18,26,101,40.5797101449275,36.8115942028985,17.0503366900678,32,3.75,2.01606451509674,NA,NA,37,4.10810810810811,1.91171510813056,NA,NA,"right","continuous","right",NA,"action",49,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.180590766681822,0.0585133532952207
"laakasuo2023b_s2",12,18,27,102,42.4242424242424,37.4090909090909,18.3814097331033,29,4.27586206896552,1.8302332350226,NA,NA,37,4,1.7950549357115,NA,NA,"right","continuous","right",NA,"inaction",49,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.150571695797656,0.0616815419778332
"laakasuo2023b_s3",12,19,28,103,63.4655532359081,41.0334029227557,13.6736825035397,233,4.00858369098713,1.6214920127745,NA,NA,246,4.65853658536585,1.44182009856127,NA,NA,"appropriate","continuous","appropriate",NA,"action",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.423627387220495,0.00854421408050659
"laakasuo2023b_s3",12,19,29,104,65.1394422310757,42.6573705179283,13.5286395207944,243,3.64197530864198,1.6437357319267,NA,NA,259,3.55212355212355,1.6115454713973,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.0551355827198284,0.00797925801964949
"laakasuo2023b_s3",12,19,28,105,63.4655532359081,41.0334029227557,13.6736825035397,233,3.45922746781116,1.47954830733066,NA,NA,246,4.16260162601626,1.48941288934134,NA,NA,"right","continuous","right",NA,"action",70,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.473027461314969,0.00859045084037592
"laakasuo2023b_s3",12,19,29,106,65.1394422310757,42.6573705179283,13.5286395207944,243,3.97119341563786,1.58609447300968,NA,NA,259,4.03088803088803,1.64452685845793,NA,NA,"right","continuous","right",NA,"inaction",70,"notharm","implied","robot","mechanical",NA,NA,NA,NA,-0.0368726730996078,0.00797758437576468
"laakasuo2023b_s4",12,20,30,107,50.6493506493506,34.6315789473684,13.5063857541665,35,3.2,1.95237412036791,NA,NA,41,4.02439024390244,1.69540267898291,NA,NA,"appropriate","continuous","appropriate","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.448849181726868,0.0542871039734523
"laakasuo2023b_s4",12,20,31,108,61.4035087719298,30.5614035087719,12.8257797644594,29,4.03448275862069,1.54648815571395,NA,NA,28,2.21428571428571,1.10074529825942,NA,NA,"appropriate","continuous","appropriate","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,1.33352509100791,0.0857960721274987
"laakasuo2023b_s4",12,20,32,109,61.1111111111111,33.3194444444444,14.4005344080109,30,4.03333333333333,1.77109616034686,NA,NA,42,4.57142857142857,1.71283329877944,NA,NA,"appropriate","continuous","appropriate",NA,"action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.306414570073922,0.0577948702592015
"laakasuo2023b_s4",12,20,30,110,50.6493506493506,34.6315789473684,13.5063857541665,35,3.34285714285714,1.93941860819554,NA,NA,41,3.90243902439024,1.67040231753881,NA,NA,"right","continuous","right","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.307885445293498,0.0535853135753385
"laakasuo2023b_s4",12,20,31,111,61.4035087719298,30.5614035087719,12.8257797644594,29,3.41379310344828,1.50041045287401,NA,NA,28,2.60714285714286,1.54774114292496,NA,NA,"right","continuous","right","sidee","action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,0.522100365769096,0.0725881740888019
"laakasuo2023b_s4",12,20,32,112,61.1111111111111,33.3194444444444,14.4005344080109,30,3.8,1.66919348685277,NA,NA,42,4.14285714285714,1.76097850531097,NA,NA,"right","continuous","right",NA,"action",67,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.196785125437655,0.0574117764872565
"laakasuo2023b_s5",12,21,33,113,43.7751004016064,29.0441767068273,10.9615372377149,126,4.16666666666667,1.70997075998392,NA,NA,123,4.33333333333333,1.66775920474969,NA,NA,"appropriate","continuous","appropriate",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.098362992047172,0.0160860175068078
"laakasuo2023b_s5",12,21,34,114,48.207171314741,29.609561752988,10.3052873908092,124,4.59677419354839,1.64252113789574,NA,NA,127,4.09448818897638,1.76578176789872,NA,NA,"appropriate","continuous","appropriate",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.293534084513494,0.0161101698427434
"laakasuo2023b_s5",12,21,33,115,43.7751004016064,29.0441767068273,10.9615372377149,126,3.46825396825397,1.61832757097694,NA,NA,123,4.20325203252033,1.6091915778799,NA,NA,"right","continuous","right",NA,"action",54,"harm","implied","robot","mechanical",NA,NA,NA,NA,-0.454054950199949,0.0164805769839095
"laakasuo2023b_s5",12,21,34,116,48.207171314741,29.609561752988,10.3052873908092,124,4.99193548387097,1.4055405333628,NA,NA,127,4.52755905511811,1.63215103785578,NA,NA,"right","continuous","right",NA,"inaction",54,"notharm","implied","robot","mechanical",NA,NA,NA,NA,0.303704991651506,0.016122270367012
"malle2015_s1",13,22,35,117,42.3076923076923,33.4556962025316,12.2388593698823,39,NA,NA,28,11,40,NA,NA,26,14,"permissible","binary","permissible","sidee","action",46.5,"harm","implied","robot","mechanical",NA,0.0521726436643792,-0.111436117034821,"blame",0.173817476831963,0.0718914792027676
"malle2015_s1",13,22,36,118,43.5897435897436,34.8717948717949,10.7912410060605,40,NA,NA,33,7,38,NA,NA,25,13,"permissible","binary","permissible","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,-0.195907515827413,0.28901506575541,"blame",0.494360601666147,0.0881747347597535
"malle2015_s2",13,23,37,119,51.8987341772152,33.6075949367089,11.3322975260287,40,NA,NA,35,5,39,NA,NA,20,19,"wrong","binary","wrong","sidee","action",46.5,"harm","implied","robot","mechanical",NA,0.0430699938567644,-0.535257528824281,"blame",1.04455701773149,0.10067364224312
"malle2015_s2",13,23,38,120,61.25,35.3,11.6264647913415,41,NA,NA,28,13,40,NA,NA,34,6,"wrong","binary","wrong","sidee","inaction",46.5,"harm","implied","robot","mechanical",NA,-0.171143568209436,0.568441301601638,"blame",-0.533325748012295,0.0938383489745051
"malle2016_s2",14,24,39,121,NA,NA,NA,232,NA,NA,NA,NA,232,NA,NA,NA,NA,NA,"continuous_inferential","wrong","sidee",NA,47,"harm","implied","NULL",NA,NA,NA,NA,NA,0.175145560984335,0.00865385329964328
"malle2019_s1",15,25,40,122,45.6824512534819,35.1731843575419,22.2224091714486,270,NA,NA,200,70,89,NA,NA,75,14,"wrong","binary","wrong","meane","action",52,"harm","implied","AI","AI",NA,NA,NA,NA,-0.346570117851911,0.0316266837512154
"malle2019_s1",15,25,41,123,48.7465181058496,33.3859154929577,10.9224448300866,269,NA,NA,216,53,90,NA,NA,67,23,"wrong","binary","wrong","sidee","inaction",52,"harm","implied","AI","AI",NA,NA,NA,NA,0.185129677125009,0.0248949759788098
"malle2024_s2.1",16,26,42,124,46,33.95,11.7002762636813,51,NA,NA,34,17,49,NA,NA,30,19,"wrong","binary","wrong",NA,"action",52,"harm","implied","robot","mechanical",NA,NA,-0.0791396269116368,"blame",0.130327963900259,0.0529505133090607
"malle2024_s2.1",16,26,43,125,49.4845360824742,34.65625,12.9507797976964,48,NA,NA,39,9,49,NA,NA,42,7,"wrong","binary","wrong",NA,"inaction",52,"harm","implied","robot","mechanical",NA,NA,-0.172321355348576,"blame",-0.179414772577131,0.0922282569052049
"malle2024_s2.2",16,27,44,126,49.6402877697842,34.9496402877698,11.3260785012949,68,NA,NA,47,21,71,NA,NA,51,20,"wrong","binary","wrong","meane","action",51,"harm","implied","robot","mechanical",NA,NA,-0.0445679559117012,"blame",-0.0719308859383038,0.0421000115726106
"malle2024_s2.2",16,27,45,127,51.2544802867383,34.2867383512545,12.0954032727551,140,NA,NA,101,39,139,NA,NA,110,29,"wrong","binary","wrong","sidee","inaction",51,"harm","implied","robot","mechanical",NA,NA,0.138623300698435,"blame",-0.210401256401063,0.0240482840759763
"malle2024_s2.2",16,27,46,128,48.5714285714286,36.2142857142857,13.2370668327635,71,NA,NA,62,9,69,NA,NA,60,9,"wrong","binary","wrong","sidee","action",51,"harm","implied","robot","mechanical",NA,NA,0.0197286333790027,"blame",0.0180779767980757,0.077516152861853
"malle2024_s2.2",16,27,47,129,46.7153284671533,32.5328467153285,10.7887816837203,69,NA,NA,68,1,68,NA,NA,64,4,"wrong","binary","wrong",NA,"action",51,"harm","implied","robot","mechanical",NA,NA,-0.070282642001253,"blame",0.797728244627109,0.389173921361516
"malle2024_s2.3",16,28,48,130,47.7124183006536,35.1730769230769,11.5943053104856,80,NA,NA,63,17,77,NA,NA,57,20,"wrong","binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,0.000132721741489445,"blame",0.144780284541354,0.0432358985690055
"malle2024_s2.3",16,28,49,131,48,33.1509433962264,11.4456270387347,239,NA,NA,179,60,239,NA,NA,192,47,"wrong","binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,0.182246859244036,"blame",-0.173286270188857,0.0148146326669605
"malle2024_s2.3",16,28,50,132,51.2903225806452,32.5192307692308,10.6499225749921,160,NA,NA,127,33,152,NA,NA,119,33,"wrong","binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,-0.0938091911831447,"blame",0.035871439052208,0.0233697627303514
"malle2024_s2.4",16,29,51,133,52.1739130434783,33.51875,11.7724611358445,81,NA,NA,34,47,80,NA,NA,32,48,"wrong","binary","wrong","meane","action",54,"harm","implied","robot","mechanical",NA,NA,-0.167117317582304,"blame",0.0450314586193227,0.0312388489773368
"malle2024_s2.4",16,29,52,134,51.3227513227513,33.5846560846561,11.2584528816016,188,NA,NA,155,33,190,NA,NA,164,26,"wrong","binary","wrong","sidee","inaction",54,"harm","implied","robot","mechanical",NA,NA,0.230480419317199,"blame",-0.162560611809695,0.0247164139530545
"malle2024_s2.4",16,29,53,135,53.4883720930233,33.4511627906977,11.2085659018529,107,NA,NA,77,30,108,NA,NA,75,33,"wrong","binary","wrong","sidee","action",54,"harm","implied","robot","mechanical",NA,NA,-0.385034319485579,"blame",0.067056748679063,0.027343560988153
"malle2024_s4.1",16,30,54,136,57.5989782886335,34.1647361647362,10.8711356311552,453,NA,NA,359,94,330,NA,NA,259,71,"wrong","binary","wrong",NA,NA,54,"harm","implied","robot","mechanical",NA,NA,-0.0139714428519905,"blame",0.0252946508112949,0.00953513114237983
"malle2024_s4.3",16,31,55,137,45.224171539961,34.4117647058824,10.8869462228155,300,NA,NA,205,95,213,NA,NA,148,65,"wrong","binary","wrong",NA,NA,67,"harm","implied","robot","mechanical",NA,NA,0.174333817765717,"blame",-0.0296019049236349,0.0114125354529477
"maninger2022_s2",17,32,56,138,41.5,35.8,NA,91,3.59340659340659,1.22000020016412,NA,NA,145,4.11724137931034,1.01038667155384,NA,NA,"wrong","continuous","wrong","meane","action",44.5,"harm","notImplied","AI","AI",NA,NA,1.20167212447471,"blame",-0.476520727236617,0.0183666474662975
"maninger2022_s2",17,32,56,139,41.5,35.8,NA,44,4.06818181818182,0.974028490885704,NA,NA,145,4.11724137931034,1.01038667155384,NA,NA,"wrong","continuous","wrong","meane","action",44.5,"harm","notImplied","robot","mechanical",NA,NA,1.82526628970727,"blame",-0.0487580010250774,0.0296301137177174
"maninger2022_s2",17,32,56,140,41.5,35.8,NA,407,3.42506142506143,1.37129651127443,NA,NA,725,3.39862068965517,1.31281329893425,NA,NA,"wrong","continuous","wrong",NA,"action",44.5,"notharm","notImplied","AI","AI",NA,NA,1.08625822203923,"blame",0.0198056865596079,0.00383648606385305
"maninger2022_s2",17,32,56,141,41.5,35.8,NA,226,3.07079646017699,1.37738440795455,NA,NA,725,3.39862068965517,1.31281329893425,NA,NA,"wrong","continuous","wrong",NA,"action",44.5,"notharm","notImplied","robot","mechanical",NA,NA,1.01364212619672,"blame",-0.246584970756451,0.00583605763785744
"mayer2023_s1",18,33,57,142,73.9,27,11,173,3.1847302504817,0.64729677240557,NA,NA,187,3.63881461675579,0.702135571601568,NA,NA,"justifiable","continuous","justifiable","sidee","action",52.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,-0.66997349454213,0.0117513632972928
"mayer2023_s2",18,34,58,143,42,45,15,507,2.98454963839579,0.863319776411495,NA,NA,248,3.38625672043011,0.808446275315566,NA,NA,"justifiable","continuous","justifiable","sidee","action",50.5,"harm","notImplied","AI","AI",NA,NA,NA,NA,-0.474519148851665,0.0061537628129674
"meder2019_s1",19,35,59,144,NA,NA,NA,436,NA,NA,NA,NA,436,NA,NA,NA,NA,NA,"continuous_inferential","acceptable","sidee","action",49,"harm","notImplied","AI","AI",NA,NA,NA,NA,0.290587916158496,0.00463565777291474
"shank2019_s1",20,36,60,145,NA,NA,NA,58,2.16,1.04,NA,NA,58,1.91,0.96,NA,NA,"justified + permissible","continuous",NA,NA,"action",44,"notharm","notImplied","AI","AI",NA,NA,NA,NA,0.248152600575934,0.0347481884188474
"soares2023_s1",21,37,61,146,67.953667953668,38.1734317343173,13.5792391523737,134,4.61194029850746,1.78089462928593,NA,NA,136,4.40441176470588,1.86737556567177,NA,NA,"acceptable","continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.387680691023212,"blame",0.113397546214017,0.0148394407130558
"soares2023_s1",21,37,61,147,67.953667953668,38.1734317343173,13.5792391523737,134,4.61194029850746,1.78089462928593,NA,NA,136,4.40441176470588,1.86737556567177,NA,NA,"acceptable","continuous","acceptable",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.0165967927125349,"responsible",0.113397546214017,0.0148394407130558
"soares2023_s1",21,37,62,148,71.900826446281,39.3162055335968,14.8709666476982,130,4.66153846153846,1.78518383807342,NA,NA,122,4.64754098360656,1.70037492777348,NA,NA,"acceptable","continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.299696587983899,"blame",0.00799898365013869,0.0158891559556471
"soares2023_s1",21,37,62,149,71.900826446281,39.3162055335968,14.8709666476982,130,4.66153846153846,1.78518383807342,NA,NA,122,4.64754098360656,1.70037492777348,NA,NA,"acceptable","continuous","acceptable",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.0167275868034387,"responsible",0.00799898365013869,0.0158891559556471
"soares2023_s1",21,37,61,150,67.953667953668,38.1734317343173,13.5792391523737,134,4.61194029850746,1.89542562824248,NA,NA,137,4.87591240875912,1.69967667978377,NA,NA,"right","continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.387680691023212,"blame",-0.146313095914495,0.0148014539132862
"soares2023_s1",21,37,61,151,67.953667953668,38.1734317343173,13.5792391523737,134,4.61194029850746,1.89542562824248,NA,NA,137,4.87591240875912,1.69967667978377,NA,NA,"right","continuous","right",NA,"action",81,"notharm","notImplied","robot","mechanical",NA,-0.0932463617340277,-0.0165967927125349,"responsible",-0.146313095914495,0.0148014539132862
"soares2023_s1",21,37,62,152,71.900826446281,39.3162055335968,14.8709666476982,130,4.86153846153846,1.62706682468718,NA,NA,122,4.92622950819672,1.57547333979707,NA,NA,"right","continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.299696587983899,"blame",-0.0402525272715393,0.0158922438171794
"soares2023_s1",21,37,62,153,71.900826446281,39.3162055335968,14.8709666476982,130,4.86153846153846,1.62706682468718,NA,NA,122,4.92622950819672,1.57547333979707,NA,NA,"right","continuous","right",NA,"inaction",81,"notharm","notImplied","robot","mechanical",NA,-0.0990090209203802,-0.0167275868034387,"responsible",-0.0402525272715393,0.0158922438171794
"sundvall2023_s1",22,38,63,154,73.2,26.96,7.89,115,4.98260869565217,1.61670342893083,NA,NA,101,5.42574257425743,1.4989765485388,NA,NA,"acceptable","continuous","acceptable","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,-0.191736213260575,"responsible",-0.282557020351399,0.0187814535454921
"sundvall2023_s1",22,38,63,155,73.2,26.96,7.89,115,4.98260869565217,1.65954236291506,NA,NA,101,5.27722772277228,1.47050203591283,NA,NA,"wrong","continuous","wrong","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,-0.191736213260575,"responsible",-0.186517606645331,0.0186771719432672
"sundvall2023_s1",22,38,63,156,73.2,26.96,7.89,115,5.28695652173913,1.81497289811723,NA,NA,101,5.56435643564356,1.57108778611609,NA,NA,"unethical","continuous","unethical","sidee","action",56,"harm","notImplied","robot","mechanical",NA,NA,-0.191736213260575,"responsible",-0.162093207139271,0.0186574621983875
"sundvall2023_s2.1",22,39,64,157,55.4,31.42,10.13,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.866873587011142,"blame",-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,64,158,55.4,31.42,10.13,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.1459499788036,"blame",-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,64,159,55.4,31.42,10.13,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-1.59577664897686,"responsible",-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,64,160,55.4,31.42,10.13,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.572121788951205,"responsible",-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,64,161,55.4,31.42,10.13,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.232835976832125,"responsible",-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,64,162,55.4,31.42,10.13,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.200068572828591,"responsible",-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,64,163,55.4,31.42,10.13,59,4.54237288135593,1.6222805775683,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.442497809409598,"punishment",-0.105110334298618,0.0323783170494736
"sundvall2023_s2.1",22,39,64,164,55.4,31.42,10.13,62,4.53225806451613,1.72463103144007,NA,NA,65,4.70769230769231,1.50751323504842,NA,NA,"acceptable","continuous","acceptable","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,0.138669765469106,"punishment",-0.10783366434821,0.0315594275606593
"sundvall2023_s2.1",22,39,64,165,55.4,31.42,10.13,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-0.866873587011142,"blame",-0.0411956947591293,0.032340611012741
"sundvall2023_s2.1",22,39,64,166,55.4,31.42,10.13,62,4.69354838709677,1.85179319099366,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","humanoid",0.205619163292075,NA,-0.1459499788036,"blame",-0.270490312626059,0.0318016988600994
"sundvall2023_s2.1",22,39,64,167,55.4,31.42,10.13,59,5.08474576271186,1.81267696489931,NA,NA,65,5.15384615384615,1.52305992609009,NA,NA,"wrong","continuous","wrong","sidee","action",63,"harm","notImplied","robot","mechanical",0.708999157996718,NA,-1.59577664897686,"responsible",-0.0411956947591293,0.032340611012741
